time,open,high,low,close,Volume
1696122000,26976.9,27026.8,26963.8,27005.1,3161.822
1696125600,27005.1,27037.5,27004.4,27015.6,2681.754
1696129200,27015.7,27039.7,26993.6,27033,2415.426
1696132800,27032.9,27035,27004.2,27035,1889.918
1696136400,27035,27064.2,27028.1,27061.9,3884.222
1696140000,27061.9,27131.9,27061.9,27113.1,7682.681
1696143600,27113.1,27148,27079.7,27092.1,6274.466
1696147200,27092.1,27145,27070.5,27122.1,4752.609
1696150800,27122.1,27222,27121,27202.8,13735.07
1696154400,27202.7,27279.5,27150,27195.5,13993.563
1696158000,27195.5,27229.7,27153,27174.2,6985.793
1696161600,27174.2,27188,27108.1,27176.3,7792.07
1696165200,27176.3,27186.2,27131.4,27175.7,4580.093
1696168800,27175.6,27219.7,27067.4,27108.9,12806.333
1696172400,27108.8,27145,27090.8,27135.8,4457.786
1696176000,27135.8,27142.5,27065.3,27099.9,4751.717
1696179600,27099.9,27129.2,27021.4,27061.8,7944.326
1696183200,27061.7,27089.6,27050.5,27083,3099.633
1696186800,27083,27096,27058.6,27091.1,2688.989
1696190400,27091,27135.6,27015,27093.6,7945.271
1696194000,27093.6,27180,27072.5,27164,3710.802
1696197600,27164.1,28365.2,27137.9,27989.7,89652.916
1696201200,27989.6,28020,27851.1,27981.4,20761.995
1696204800,27981.4,28050.7,27870,27917.7,19297.563
1696208400,27917.6,27956.8,27811.6,27907.4,11539.817
1696212000,27907.4,27990,27885.5,27971.2,9016.344
1696215600,27971.3,28231,27940,28114.8,23939.676
1696219200,28114.9,28146.7,28004.2,28054,12647.27
1696222800,28054,28101.9,27880,27966,13888.368
1696226400,27966,28095,27951.8,28086.6,9782.371
1696230000,28086.5,28428.2,28082.8,28299.1,46223.465
1696233600,28299.2,28477,28235.9,28264.4,39848.207
1696237200,28264.5,28313.9,28220.2,28272.5,15554.754
1696240800,28272.4,28330.5,28257.4,28294,8431.165
1696244400,28294.1,28362.2,28177,28183.2,21722.179
1696248000,28183.1,28340.6,28183.1,28305,15036.446
1696251600,28305,28550,28272.4,28540,30209.737
1696255200,28540,28613,28160.6,28292.4,50785.366
1696258800,28292.4,28409.9,27971,28015,46177.82
1696262400,28015,28111,27838.5,27986.7,45849.809
1696266000,27986.8,28115,27888.7,28046.1,17290.824
1696269600,28046.1,28095,27635.8,27789.8,38180.633
1696273200,27789.9,27963.3,27614.6,27955.3,28868.44
1696276800,27955.3,27955.4,27808,27836.6,8821.913
1696280400,27836.6,27863.9,27255,27456.7,42121.99
1696284000,27456.7,27544.6,27326.5,27537,22885.55
1696287600,27537.1,27608.4,27455,27477.6,15158.013
1696291200,27477.7,27559.3,27380.1,27418,14603.39
1696294800,27418,27555.2,27366.1,27552.4,10818.904
1696298400,27552.5,27607.8,27502.2,27569.3,6020.042
1696302000,27569.4,27627.9,27517.5,27585.8,7805.049
1696305600,27585.8,27633.3,27530,27620,6230.723
1696309200,27620,27622.7,27552.7,27552.7,4465.093
1696312800,27552.7,27665,27549,27622,6145.03
1696316400,27621.9,27639.6,27510.1,27528.1,7225.211
1696320000,27528,27630,27525,27583.9,6113.411
1696323600,27584,27607.3,27528.5,27530.3,6304.505
1696327200,27530.3,27623.5,27530.3,27611.6,6291.622
1696330800,27611.6,27620,27458.3,27549.1,14389.665
1696334400,27549.1,27552,27400.2,27458.2,17462.488
1696338000,27458.1,27569.2,27373.8,27533.4,13079.558
1696341600,27533.4,27533.4,27255,27338.6,37411.645
1696345200,27338.6,27406.4,27212.3,27332,22462.101
1696348800,27332.1,27433.4,27305.3,27371.6,12684.643
1696352400,27371.6,27479.5,27371.6,27424,9134.189
1696356000,27424,27435.6,27284.9,27286.2,10238.328
1696359600,27286.1,27417.8,27230,27263.8,15871.103
1696363200,27263.8,27387.1,27123,27384.5,20116.574
1696366800,27384.5,27446.8,27344.9,27388,6470.303
1696370400,27388,27397.8,27252.3,27393.3,10375.236
1696374000,27393.3,27459.7,27365.6,27412,11359.086
1696377600,27412,27423.2,27163.9,27297.1,28503.334
1696381200,27297,27345.5,27244.7,27323,9857.229
1696384800,27323,27500,27299.3,27398.7,14623.113
1696388400,27398.8,27454,27392,27416.3,4238.106
1696392000,27416.3,27416.3,27370,27378.6,3779.805
