signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,actual_up,mean_pred_up,mean_pred_correct,prob_signal_correct,atr_24_pct,pre_vol_24,pre_vol_72,pre_abs_ret_24,future_vol_24,future_abs_ret_24,atr_24_pct_quintile,pre_vol_24_quintile,pre_vol_72_quintile,pre_abs_ret_24_quintile,future_vol_24_quintile,atr_24_pct_live_percentile,pre_vol_24_live_percentile,pre_vol_72_live_percentile
46,2023-03-01 23:00:00,2023-03-02,2023-03-02 23:00:00,23619.8,23619.8,23457.1,23703.198828125,0.0035308862956079,0.4,-1,0.0068882886391925,0.0054882886391925,False,True,False,True,0.00796753853405476,0.0053670821114100735,0.004390775065078046,0.003651131594343049,0.002493136850080132,0.0069121224117089574,4,4,3,4,1,,,
47,2023-03-02 23:00:00,2023-03-03,2023-03-03 23:00:00,23457.1,23457.1,22342.8,23582.5265625,0.0053470617638157,0.8,1,-0.0475037408716336,-0.0489037408716336,False,True,False,False,0.005218391588616394,0.0024931368500801143,0.003905243317536082,0.001846214632517107,0.011786156228357002,0.048669099413280695,2,1,3,1,5,,,
48,2023-03-03 23:00:00,2023-03-04,2023-03-04 23:00:00,22342.8,22342.8,22335.7,22628.4734375,0.0127859282408651,1.0,1,-0.0003177757487869,-0.0017177757487869,False,True,False,False,0.008182166066920881,0.011786156228356999,0.007601775282428274,0.0044795840184323294,0.001465200317379586,0.0003178262501992883,4,5,5,5,1,,,
49,2023-03-04 23:00:00,2023-03-05,2023-03-05 23:00:00,22335.7,22335.8,22419.4,22384.767578125,0.0021968229392855,0.8,1,0.0037428701904567,0.0023428701904567,True,True,True,True,0.0026325568484533808,0.001465200317379566,0.0069653466505664435,0.0010780502202072384,0.0032792822665276863,0.0037403602084358422,1,1,5,1,2,,,
50,2023-03-05 23:00:00,2023-03-06,2023-03-06 23:00:00,22419.4,22419.3,22397.1,22379.215625,-0.0017923929721581,0.4,-1,0.0009902182494547,-0.0004097817505452,False,False,True,True,0.0042628631155755,0.0032792822665276768,0.007083575271436061,0.00195837129289315,0.0019902852545869887,0.0009951692720505413,1,2,5,2,1,,,
51,2023-03-06 23:00:00,2023-03-07,2023-03-07 23:00:00,22397.1,22397.1,22187.1,22542.844140625,0.0065072773093392,1.0,1,-0.0093762138848333,-0.0107762138848333,False,True,False,False,0.003932056679957083,0.001990285254586974,0.00233879280829372,0.0015218886773370095,0.002267777566728835,0.009420447289944811,1,1,1,1,1,0.08,0.08,0.0
52,2023-03-07 23:00:00,2023-03-08,2023-03-08 23:00:00,22187.1,22187.1,21695.4,22028.897265625,-0.0071303926324305,0.2,-1,0.0221615262923048,0.0207615262923048,False,False,True,True,0.005584138230473277,0.0022677775667288226,0.0025465555331046067,0.0018045269892342415,0.003900061113676377,0.022410782395785388,2,1,1,1,3,0.2549019607843137,0.09803921568627451,0.0196078431372549
53,2023-03-08 23:00:00,2023-03-09,2023-03-09 23:00:00,21695.4,21695.3,20348.3,21712.229296875,0.0007757080706047,0.4,-1,0.0620871801726641,0.0606871801726641,False,True,False,True,0.006828444432153065,0.00390006111367637,0.0028307506734682386,0.002930150109795878,0.009048624416364585,0.06410288619275978,3,3,1,3,5,0.46153846153846156,0.5,0.07692307692307693
54,2023-03-09 23:00:00,2023-03-10,2023-03-10 23:00:00,20348.3,20348.4,20140.3,20190.705859375,-0.0077448308028188,0.2,-1,0.0102268483025693,0.0088268483025693,False,False,True,True,0.009015904686550422,0.009048624416364582,0.005837381435451732,0.004607096223234001,0.007616115947873566,0.010274587406199177,5,5,4,5,5,0.8679245283018868,0.9433962264150944,0.7169811320754716
55,2023-03-10 23:00:00,2023-03-11,2023-03-11 23:00:00,20140.3,20140.3,20447.3,20673.837890625,0.0264910597471239,1.0,1,0.0152430698648977,0.0138430698648977,True,True,True,True,0.012484297651971421,0.007616115947873561,0.007153819603211595,0.005962943958843263,0.007113126777721401,0.01512806152295022,5,5,5,5,5,1.0,0.8888888888888888,0.9074074074074074
56,2023-03-11 23:00:00,2023-03-12,2023-03-12 23:00:00,20447.3,20447.3,21986.2,20497.205078125,0.002440668358414,0.6,1,0.0752617705027069,0.073861770502707,True,True,True,True,0.00978857844311964,0.0071131267777213925,0.007976567395447996,0.004727627339392804,0.008557904633875658,0.0725641393808791,5,5,5,5,5,0.8909090909090909,0.8545454545454545,0.9636363636363636
57,2023-03-12 23:00:00,2023-03-13,2023-03-13 23:00:00,21986.2,21986.2,24119.5,20953.579296875,-0.0469667656586859,0.0,-1,-0.0970290454921722,-0.0984290454921722,True,False,False,False,0.010628257725300417,0.00855790463387565,0.007811510757436173,0.005193930561880962,0.01199980585793134,0.09260565814601696,5,5,5,5,5,0.9464285714285714,0.9285714285714286,0.9464285714285714
58,2023-03-13 23:00:00,2023-03-14,2023-03-14 23:00:00,24119.5,24119.5,24682.5,23852.59453125,-0.0110659619291444,0.2,-1,-0.0233421090818632,-0.0247421090818632,True,False,False,False,0.015428387818984639,0.011999805857931329,0.00941593681431165,0.008003800002390241,0.012353303412930373,0.023073848544254694,5,5,5,5,5,1.0,1.0,1.0
59,2023-03-14 23:00:00,2023-03-15,2023-03-15 23:00:00,24682.5,24682.5,24288.0,24404.803125,-0.0112507596475235,0.0,-1,0.0159829838954724,0.0145829838954724,False,False,True,True,0.018349876768290634,0.012353303412930368,0.011014075412364484,0.007165487703021463,0.005813917911815583,0.0161120892902482,5,5,5,5,4,1.0,1.0,1.0
60,2023-03-15 23:00:00,2023-03-16,2023-03-16 23:00:00,24288.0,24287.9,24990.4,23912.821875,-0.0154470571887351,0.0,-1,-0.0289238674401657,-0.0303238674401657,True,False,False,False,0.014165774593763739,0.005813917911815571,0.010516158290436083,0.004711912033948347,0.0051478613987538035,0.02850934990810161,5,4,5,5,4,0.9661016949152542,0.7288135593220338,0.9830508474576272
61,2023-03-16 23:00:00,2023-03-17,2023-03-17 23:00:00,24990.4,24990.5,27384.0,24647.3796875,-0.0137260833159933,0.2,-1,-0.0957763950301113,-0.0971763950301113,True,False,False,False,0.010336469204174427,0.005147861398753788,0.008346572366848404,0.004223375799710401,0.009470175390443546,0.09146715010656314,5,4,5,4,5,0.8666666666666667,0.6166666666666667,0.95
62,2023-03-17 23:00:00,2023-03-18,2023-03-18 23:00:00,27384.0,27383.9,26907.0,27089.141015625,-0.010767564430872,0.2,-1,0.0174153425918149,0.0160153425918149,False,False,True,True,0.014159880465478622,0.009470175390443536,0.007212206955070941,0.007712402624052335,0.005418800849422336,0.017572425423908446,5,5,5,5,4,0.9508196721311475,0.9508196721311475,0.819672131147541
63,2023-03-18 23:00:00,2023-03-19,2023-03-19 23:00:00,26907.0,26907.0,27955.7,26701.496875,-0.0076375339131081,0.2,-1,-0.0389749879213587,-0.0403749879213587,True,False,False,False,0.011832113080858759,0.005418800849422322,0.00711800407200532,0.00400381277331537,0.0059078533083389015,0.038234638604379347,5,4,5,4,4,0.9193548387096774,0.6612903225806451,0.7903225806451613
64,2023-03-19 23:00:00,2023-03-20,2023-03-20 23:00:00,27955.7,27955.8,27704.1,27402.07421875,-0.0198036815837199,0.0,-1,0.0090034983795849,0.0076034983795849,False,False,True,True,0.010253573809038363,0.0059078533083388885,0.007304836142974041,0.004400502034980214,0.008098037352912865,0.009040697727685633,5,4,5,5,5,0.8253968253968254,0.746031746031746,0.8253968253968254
65,2023-03-20 23:00:00,2023-03-21,2023-03-21 23:00:00,27704.1,27704.1,28091.1,27575.115234375,-0.0046558006080326,0.6,1,0.013969051512231,0.012569051512231,True,False,False,True,0.013196753067837142,0.00809803735291286,0.006566804994446398,0.006495254063424438,0.00548235285128439,0.013872383512116747,5,5,5,5,4,0.9375,0.859375,0.703125
66,2023-03-21 23:00:00,2023-03-22,2023-03-22 23:00:00,28091.1,28091.1,27233.8,27615.914453125,-0.0169158753795685,0.0,-1,0.0305185628188287,0.0291185628188287,False,False,True,True,0.00936061599581363,0.005482352851284377,0.00655306641892842,0.004400323970659222,0.012488506294360524,0.03099395127884285,5,4,5,5,5,0.7384615384615385,0.6461538461538462,0.6923076923076923
67,2023-03-22 23:00:00,2023-03-23,2023-03-23 23:00:00,27233.8,27233.8,28284.1,27983.280859375,0.0275202454073614,1.0,1,0.0385660466038524,0.0371660466038524,True,True,True,True,0.011664120810659309,0.012488506294360519,0.00906057785498187,0.006171727645014835,0.008789539643522113,0.037840960389612946,5,5,5,5,5,0.8939393939393939,1.0,0.9545454545454546
68,2023-03-23 23:00:00,2023-03-24,2023-03-24 23:00:00,28284.1,28284.0,27438.9,28544.57578125,0.0092092653204451,0.6,1,-0.029879083580823,-0.031279083580823,False,True,False,False,0.010869770177119544,0.008789539643522103,0.009312320286133447,0.005798405154721002,0.006372524263110391,0.030338094712952613,5,5,5,5,5,0.8507462686567164,0.8805970149253731,0.9552238805970149
69,2023-03-24 23:00:00,2023-03-25,2023-03-25 23:00:00,27438.9,27439.0,27447.3,28145.765234375,0.025761427549027,1.0,1,0.000302489157768,-0.0010975108422319,True,True,True,True,0.010702870741902914,0.006372524263110378,0.009515307640739632,0.004499613004328218,0.0032572973758288708,0.00030608787147148794,5,5,5,5,2,0.8382352941176471,0.75,0.9705882352941176
70,2023-03-25 23:00:00,2023-03-26,2023-03-26 23:00:00,27447.3,27447.2,27954.3,28327.19921875,0.0320577695711418,1.0,1,0.0184754729079832,0.0170754729079832,True,True,True,True,0.006230728219776325,0.0032572973758288443,0.006556469131339681,0.002377002654694612,0.004313798643939983,0.018303231459772952,3,2,5,2,3,0.2898550724637681,0.2463768115942029,0.6666666666666666
71,2023-03-26 23:00:00,2023-03-27,2023-03-27 23:00:00,27954.3,27954.3,27112.0,28291.920703125,0.0120775946142454,0.8,1,-0.0301313214782699,-0.0315313214782699,False,True,False,False,0.006614217967659125,0.004313798643939963,0.004830134147827178,0.002989062109356455,0.006756553066629375,0.03059459961709824,3,3,4,3,5,0.34285714285714286,0.4142857142857143,0.44285714285714284
72,2023-03-27 23:00:00,2023-03-28,2023-03-28 23:00:00,27112.0,27112.0,27249.7,27138.715625,0.000985380089997,0.6,1,0.0050789318383004,0.0036789318383004,True,True,True,True,0.00818979295760797,0.006756553066629363,0.00499714758683757,0.004068379597802189,0.005465359025084822,0.005066077569589592,4,5,4,4,4,0.5633802816901409,0.7746478873239436,0.49295774647887325
73,2023-03-28 23:00:00,2023-03-29,2023-03-29 23:00:00,27249.7,27249.7,28338.5,27454.383203125,0.0075113929006557,0.8,1,0.0399564031897599,0.0385564031897599,True,True,True,True,0.00828969370916622,0.005465359025084805,0.005589596248545573,0.003860911606726155,0.006004413180622351,0.03917879226476688,4,4,4,4,5,0.5833333333333334,0.6111111111111112,0.5555555555555556
74,2023-03-29 23:00:00,2023-03-30,2023-03-30 23:00:00,28338.5,28338.6,28015.0,28629.40234375,0.0102652696420064,1.0,1,-0.0114190538699864,-0.0128190538699864,False,True,False,False,0.00830642647517216,0.006004413180622336,0.006129638498811813,0.004167739404669375,0.0071225584757688195,0.01148122312185881,4,5,5,4,5,0.589041095890411,0.7123287671232876,0.6027397260273972
75,2023-03-30 23:00:00,2023-03-31,2023-03-31 23:00:00,28015.0,28015.0,28454.9,28024.75,0.0003480278422274,0.4,-1,-0.0157023023380331,-0.0171023023380331,True,True,True,False,0.010028704860491405,0.007122558475768808,0.006210680631654217,0.0045033650170889965,0.004599570962681943,0.015580296710806602,5,5,5,5,4,0.7837837837837838,0.7972972972972973,0.6216216216216216
76,2023-03-31 23:00:00,2023-04-01,2023-04-01 23:00:00,28454.9,28454.8,28443.8,28402.048828125,-0.0018573662840144,0.4,-1,0.0003865780114427,-0.0010134219885572,False,False,True,True,0.00824213638658602,0.004599570962681923,0.005976677359699235,0.0034914811467291105,0.0022423004108741455,0.0003901670913681235,4,4,5,4,1,0.56,0.44,0.5866666666666667
77,2023-04-01 23:00:00,2023-04-02,2023-04-02 23:00:00,28443.8,28443.7,28161.2,28231.283203125,-0.0074714629154683,0.2,-1,0.0099319005614599,0.0085319005614599,False,False,True,True,0.004632673318379875,0.0022423004108741073,0.005013309897092185,0.001723767587949047,0.002781020161609279,0.009985066618416224,2,1,4,1,2,0.09210526315789473,0.06578947368421052,0.47368421052631576
78,2023-04-02 23:00:00,2023-04-03,2023-04-03 23:00:00,28161.2,28161.3,27786.1,27978.570703125,-0.0064851390166257,0.2,-1,0.0133232485716213,0.0119232485716213,False,False,True,True,0.004999491025477128,0.0027810201616092485,0.0033441425504987417,0.0021378819188215084,0.006561638449974111,0.013409248363361033,2,2,2,2,5,0.14285714285714285,0.14285714285714285,0.1038961038961039
79,2023-04-03 23:00:00,2023-04-04,2023-04-04 23:00:00,27786.1,27786.1,28155.2,27667.49609375,-0.0042684617938465,0.2,-1,-0.01328362022738,-0.01468362022738,True,False,False,False,0.00959262604923566,0.006561638449974098,0.004258526697794325,0.004415154323062979,0.0028349340703384585,0.013196166560451115,5,5,3,5,2,0.7435897435897436,0.7564102564102564,0.2948717948717949
80,2023-04-04 23:00:00,2023-04-05,2023-04-05 23:00:00,28155.2,28155.1,28154.0,28192.18125,0.0013134785048587,0.6,1,-3.906929827979244e-05,-0.0014390692982797,False,True,False,False,0.00644108370745013,0.002834934070338427,0.004393426711726234,0.0023312570181925154,0.005004381960932589,4.262180958645757e-05,3,2,3,2,4,0.3037974683544304,0.1518987341772152,0.3291139240506329
81,2023-04-05 23:00:00,2023-04-06,2023-04-06 23:00:00,28154.0,28154.0,28022.8,28009.030859375,-0.0051491489885984,0.0,-1,0.0046600838246785,0.0032600838246785,False,False,True,True,0.007428340555516094,0.005004381960932572,0.00498712440676461,0.0028690814678572116,0.0026691710636537838,0.0046709758670322715,4,4,4,3,2,0.4375,0.5375,0.475
82,2023-04-06 23:00:00,2023-04-07,2023-04-07 23:00:00,28022.8,28022.9,27890.7,27991.202734375,-0.001127555619888,0.6,1,-0.0047175702728839,-0.0061175702728839,False,False,True,False,0.005306095988504618,0.0026691710636537512,0.003622862377885983,0.0021093435699076992,0.001810949290483972,0.004725164612658946,2,2,2,2,1,0.1728395061728395,0.1111111111111111,0.13580246913580246
83,2023-04-07 23:00:00,2023-04-08,2023-04-08 23:00:00,27890.7,27890.7,27924.9,27902.375390625,0.0004186123196979,0.4,-1,-0.0012262151900095,-0.0026262151900095,True,True,True,False,0.0037573755170480882,0.0018109492904839239,0.0033899242827896484,0.0014929656592802172,0.0016653194988820543,0.0012254640021793438,1,1,2,1,1,0.04878048780487805,0.04878048780487805,0.10975609756097561
84,2023-04-08 23:00:00,2023-04-09,2023-04-09 23:00:00,27924.9,27924.9,28309.4,27831.176171875,-0.0033562816026199,0.4,-1,-0.0137690734792246,-0.0151690734792246,True,False,False,False,0.002697562629290229,0.001665319498882002,0.002069403694705556,0.0011006220878212087,0.0030140099708632438,0.01367514104654383,1,1,1,1,2,0.012048192771084338,0.03614457831325301,0.0
85,2023-04-09 23:00:00,2023-04-10,2023-04-10 23:00:00,28309.4,28309.4,29623.1,28188.190625,-0.0042815946293457,0.2,-1,-0.0464050809978309,-0.0478050809978309,True,False,False,False,0.004061371841155232,0.0030140099708632143,0.0022376414311252816,0.0018730834205871183,0.005246263855685719,0.045360557402654114,1,2,1,2,4,0.08333333333333333,0.21428571428571427,0.011904761904761904
86,2023-04-10 23:00:00,2023-04-11,2023-04-11 23:00:00,29623.1,29623.1,30185.1,29177.550390625,-0.0150406138916925,0.2,-1,-0.0189716808841748,-0.0203716808841748,True,False,False,False,0.006326284780008395,0.005246263855685701,0.0036558076591768863,0.003137401137993878,0.004185774643970428,0.018793962769202206,3,4,2,3,3,0.32941176470588235,0.5882352941176471,0.17647058823529413
87,2023-04-11 23:00:00,2023-04-12,2023-04-12 23:00:00,30185.1,30185.1,29875.0,29771.821484375,-0.013691474125479,0.0,-1,0.0102732805258223,0.0088732805258223,False,False,True,True,0.008113826578897105,0.004185774643970407,0.004227775679809032,0.003237686418274007,0.0029621940964101585,0.010326414894987217,4,3,3,3,2,0.5581395348837209,0.4186046511627907,0.32558139534883723
88,2023-04-12 23:00:00,2023-04-13,2023-04-13 23:00:00,29875.0,29874.9,30362.7,29713.62578125,-0.0054016474895397,0.4,-1,-0.0163280881274916,-0.0177280881274916,True,False,False,False,0.0065432357043235705,0.0029621940964101295,0.004283078042318494,0.0023053297378766344,0.0029522925273404678,0.01619287112779098,3,2,3,2,2,0.3563218390804598,0.19540229885057472,0.3448275862068966
89,2023-04-13 23:00:00,2023-04-14,2023-04-14 23:00:00,30362.7,30362.7,30453.1,29933.190234375,-0.0141459674411366,0.2,-1,-0.0029773373250732,-0.0043773373250732,True,False,False,False,0.005537084427054699,0.0029522925273404374,0.0034126939108016993,0.0023446052068111603,0.004772060573619228,0.0029729138342740836,2,2,2,2,4,0.2159090909090909,0.19318181818181818,0.13636363636363635
90,2023-04-14 23:00:00,2023-04-15,2023-04-15 23:00:00,30453.1,30453.0,30280.4,30141.55078125,-0.0102304599121271,0.0,-1,0.0056677503037466,0.0042677503037466,False,False,True,True,0.006953725564885024,0.00477206057361921,0.0036399676118096104,0.003366755112515533,0.0016404242174169414,0.00568715669211331,3,4,2,4,1,0.43820224719101125,0.5168539325842697,0.1797752808988764
91,2023-04-15 23:00:00,2023-04-16,2023-04-16 23:00:00,30280.4,30280.4,30286.6,30192.935546875,-0.0028884840730307,0.0,-1,-0.0002047529094726,-0.0016047529094726,True,False,False,False,0.0032214182551529463,0.0016404242174168871,0.0033488457212308047,0.0013933713014641451,0.0021581077554801748,0.00020473195045656736,1,1,2,1,1,0.03333333333333333,0.022222222222222223,0.12222222222222222
92,2023-04-16 23:00:00,2023-04-17,2023-04-17 23:00:00,30286.6,30286.6,29420.0,30237.003515625,-0.001637571875846,0.8,1,-0.028613314138926,-0.030013314138926,False,False,True,False,0.003356269769469004,0.0021581077554801327,0.0031273730128420353,0.0014247090858621931,0.004224662319301048,0.02903065529879157,1,1,1,1,3,0.06593406593406594,0.08791208791208792,0.0989010989010989
93,2023-04-17 23:00:00,2023-04-18,2023-04-18 23:00:00,29420.0,29420.1,30365.8,29395.423828125,-0.0008353559440856,0.6,1,0.0321446901947988,0.0307446901947988,True,False,False,True,0.005858401314298684,0.004224662319301029,0.0029056376242165677,0.002702563251713993,0.004539376072808119,0.03164225995137435,2,3,1,3,3,0.2717391304347826,0.44565217391304346,0.09782608695652174
94,2023-04-18 23:00:00,2023-04-19,2023-04-19 23:00:00,30365.8,30365.8,28795.1,30507.3109375,0.0046602077830981,1.0,1,-0.0517259548571089,-0.0531259548571089,False,True,False,False,0.006367772296465098,0.004539376072808099,0.003878945559930753,0.0032015957194032976,0.006945463148594577,0.05311174134691709,3,3,2,3,5,0.3548387096774194,0.4946236559139785,0.26881720430107525
95,2023-04-19 23:00:00,2023-04-20,2023-04-20 23:00:00,28795.1,28795.0,28229.9,28804.91171875,0.0003407426523957,0.4,-1,0.0196249348845285,0.0182249348845285,False,True,False,True,0.008702724884905201,0.006945463148594566,0.005506579924534834,0.003717766574635073,0.004243523064358491,0.019823533849478447,4,5,4,4,3,0.723404255319149,0.8191489361702128,0.6170212765957447
96,2023-04-20 23:00:00,2023-04-21,2023-04-21 23:00:00,28229.9,28229.9,27252.5,28271.0125,0.0014563459310872,0.8,1,-0.0346228644097216,-0.0360228644097216,False,True,False,False,0.008455573700225651,0.004243523064358472,0.005502319278232541,0.0030628211861370622,0.004998714550568243,0.03523643990789366,4,3,4,3,4,0.6842105263157895,0.4421052631578947,0.6105263157894737
97,2023-04-21 23:00:00,2023-04-22,2023-04-22 23:00:00,27252.5,27252.6,27807.2,27444.35078125,0.0070397497935969,0.8,1,0.0203503518930303,0.0189503518930303,True,True,True,True,0.00814864079748035,0.004998714550568229,0.005466301081260875,0.0033744947437914044,0.0027772166287594884,0.020149719949123308,4,4,4,4,2,0.5833333333333334,0.5729166666666666,0.6041666666666666
98,2023-04-22 23:00:00,2023-04-23,2023-04-23 23:00:00,27807.2,27807.2,27576.0,27763.72265625,-0.0015635282858396,0.2,-1,0.0083143933945165,0.0069143933945165,False,False,True,True,0.004678644379872841,0.002777216628759459,0.004169594674085937,0.0022312358803011634,0.0030872625089227355,0.008349150754935565,2,2,3,2,2,0.13402061855670103,0.16494845360824742,0.31958762886597936
99,2023-04-23 23:00:00,2023-04-24,2023-04-24 23:00:00,27576.0,27575.9,27497.5,27265.081640625,-0.0112749622633812,0.0,-1,0.0028430622391291,0.0014430622391291,False,False,True,True,0.005951280098636502,0.0030872625089227103,0.00381849855534725,0.0021836958153383565,0.004921948227776899,0.002850737765429637,3,2,2,2,4,0.29591836734693877,0.2653061224489796,0.24489795918367346
100,2023-04-24 23:00:00,2023-04-25,2023-04-25 23:00:00,27497.5,27497.4,28286.7,27415.001953125,-0.0030002017228839,0.4,-1,-0.0287045320648497,-0.0301045320648497,True,False,False,False,0.008460920689759665,0.004921948227776883,0.003701637976542311,0.0040565027720156355,0.004299922117865173,0.02829663806774135,4,4,2,4,3,0.696969696969697,0.5656565656565656,0.21212121212121213
101,2023-04-25 23:00:00,2023-04-26,2023-04-26 23:00:00,28286.7,28286.7,28395.9,28244.98671875,-0.0014746605736972,0.6,1,0.0038604715290224,0.0024604715290224,True,False,False,True,0.006520879659580894,0.0042999221178651546,0.004169314597375278,0.00299021082994592,0.016533651974818223,0.0038530390312986845,3,3,3,3,5,0.38,0.45,0.33
102,2023-04-26 23:00:00,2023-04-27,2023-04-27 23:00:00,28395.9,28396.0,29459.0,28384.39453125,-0.0004051806334718,0.6,1,0.0374348499788703,0.0360348499788703,True,False,False,True,0.014101654346812976,0.01653365197481822,0.010134418952296425,0.008077320846049693,0.00879816897332011,0.03675469757889084,5,5,5,5,5,0.9603960396039604,1.0,0.9801980198019802
103,2023-04-27 23:00:00,2023-04-28,2023-04-28 23:00:00,29459.0,29459.0,29300.0,29687.359375,0.0077517694083302,0.8,1,-0.0053973318849926,-0.0067973318849926,False,True,False,False,0.012571285515462166,0.008798168973320104,0.010952701394028727,0.005855762579428214,0.002851570491516567,0.0054119501040440585,5,5,5,5,2,0.9411764705882353,0.9117647058823529,0.9901960784313726
104,2023-04-28 23:00:00,2023-04-29,2023-04-29 23:00:00,29300.0,29300.0,29212.7,29438.5609375,0.0047290422354948,0.6,1,-0.0029795221843003,-0.0043795221843003,False,True,False,False,0.006431456200227529,0.0028515704915165435,0.010809256752594821,0.0019802333638658056,0.0017950063488324265,0.0029839697972283124,3,2,5,2,1,0.34951456310679613,0.18446601941747573,0.9805825242718447
105,2023-04-29 23:00:00,2023-04-30,2023-04-30 23:00:00,29212.7,29212.7,29223.0,29284.41640625,0.0024549735645797,0.8,1,0.0003525863751039,-0.001047413624896,True,True,True,True,0.003541410642175033,0.0017950063488323897,0.00542324017061223,0.0014156444859760124,0.003149306641799797,0.00035252423113496355,1,1,4,1,2,0.0673076923076923,0.057692307692307696,0.5865384615384616
106,2023-04-30 23:00:00,2023-05-01,2023-05-01 23:00:00,29223.0,29223.0,28054.4,29299.009375,0.0026010120453068,0.4,-1,0.03998904972111,0.03858904972111,False,True,False,True,0.00516673510590974,0.003149306641799776,0.0026269073473648443,0.0022115259103063036,0.007476508832329644,0.04081058804479886,2,2,1,2,5,0.19047619047619047,0.2857142857142857,0.0380952380952381
107,2023-05-01 23:00:00,2023-05-02,2023-05-02 23:00:00,28054.4,28054.5,28656.5,27849.096484375,-0.0073180504885152,0.0,-1,-0.0214582330820367,-0.0228582330820367,True,False,False,False,0.009179784038629714,0.007476508832329636,0.004793545121883883,0.004580077841654262,0.0037034227227927164,0.021234811106881246,5,5,4,5,3,0.7547169811320755,0.8490566037735849,0.4811320754716981
108,2023-05-02 23:00:00,2023-05-03,2023-05-03 23:00:00,28656.5,28656.4,29018.4,28537.306640625,-0.0041593830151972,0.2,-1,-0.0126324311497605,-0.0140324311497605,True,False,False,False,0.006868715067553033,0.0037034227227927016,0.005189758454016618,0.0026996744360785474,0.0049510384493354825,0.012549818026999044,3,3,4,3,4,0.4392523364485981,0.38317757009345793,0.5700934579439252
109,2023-05-03 23:00:00,2023-05-04,2023-05-04 23:00:00,29018.4,29018.4,28826.0,28875.968359375,-0.0049083216381675,0.4,-1,0.0066302759628373,0.0052302759628373,False,False,True,True,0.008168524108841288,0.004951038449335472,0.005640604874813269,0.003719480973117214,0.003163668509911339,0.006652353885098627,4,4,4,4,2,0.5925925925925926,0.5740740740740741,0.6481481481481481
110,2023-05-04 23:00:00,2023-05-05,2023-05-05 23:00:00,28826.0,28826.0,29491.5,28723.41484375,-0.0035587718119058,0.2,-1,-0.0230867966419205,-0.0244867966419205,True,False,False,False,0.005756232799093395,0.0031636685099113242,0.003983096768805149,0.0022546406001528276,0.004496800072561969,0.022824328572607255,2,2,3,2,3,0.24770642201834864,0.28440366972477066,0.28440366972477066
111,2023-05-05 23:00:00,2023-05-06,2023-05-06 23:00:00,29491.5,29491.5,28837.8,29442.909375,-0.001647614566909,0.2,-1,0.022165708763542,0.020765708763542,False,False,True,True,0.007305636087234171,0.004496800072561959,0.0042422078474772295,0.0033553447632546827,0.003757658782968101,0.022415059666821946,4,3,3,4,3,0.5,0.5,0.37272727272727274
112,2023-05-06 23:00:00,2023-05-07,2023-05-07 23:00:00,28837.8,28837.9,28419.4,28776.74609375,-0.0021171485428846,0.6,1,-0.014512152410543,-0.015912152410543,False,False,True,False,0.005906165981223724,0.0037576587829680915,0.0038711533642905006,0.0027356764944671172,0.0030227055008533983,0.014615016013633852,3,3,2,3,2,0.2702702702702703,0.38738738738738737,0.25225225225225223
113,2023-05-07 23:00:00,2023-05-08,2023-05-08 23:00:00,28419.4,28419.5,27659.8,28306.70078125,-0.0039655734726982,0.2,-1,0.0267316455250796,0.0253316455250796,False,False,True,True,0.005347432856898226,0.0030227055008533875,0.0038432879396735915,0.002059311533992636,0.005574494991333417,0.027091915000581505,2,2,2,2,4,0.21428571428571427,0.23214285714285715,0.24107142857142858
114,2023-05-08 23:00:00,2023-05-09,2023-05-09 23:00:00,27659.8,27659.8,27610.2,27535.791015625,-0.0044833651861184,0.4,-1,0.0017932161476221,0.0003932161476221,False,False,True,True,0.008683028558895328,0.0055744949913334105,0.004200839961283327,0.004423474829863346,0.003782528520640016,0.0017948258843900502,4,4,3,5,3,0.7345132743362832,0.7256637168141593,0.36283185840707965
115,2023-05-09 23:00:00,2023-05-10,2023-05-10 23:00:00,27610.2,27610.2,27582.9,27661.90234375,0.0018725812833662,0.6,1,-0.0009887650216223,-0.0023887650216223,False,True,False,False,0.005949341185503918,0.0037825285206400066,0.004224802774779756,0.0028882792173165286,0.007578168033169422,0.0009892541722196142,3,3,3,3,5,0.2982456140350877,0.40350877192982454,0.37719298245614036
116,2023-05-10 23:00:00,2023-05-11,2023-05-11 23:00:00,27582.9,27583.0,26956.4,27861.796484375,0.0101112096398492,0.8,1,-0.0227168908385598,-0.0241168908385598,False,True,False,False,0.009223105619786174,0.0075781680331694174,0.005793411350305787,0.004372152776143408,0.003089165525064106,0.02297526952511368,5,5,4,5,2,0.782608695652174,0.8608695652173913,0.6695652173913044
117,2023-05-11 23:00:00,2023-05-12,2023-05-12 23:00:00,26956.4,26956.4,26785.1,27358.10859375,0.0149021602940303,1.0,1,-0.0063547061180276,-0.0077547061180276,False,True,False,False,0.007333910809059568,0.0030891655250641003,0.005149008683306641,0.002545272093575024,0.0050039579398973326,0.006374983211911648,4,2,4,2,4,0.5086206896551724,0.25862068965517243,0.5689655172413793
